ROI,mean0,sd0,thr
ROI.01 [],0.00760162388746968,0.00194581388027061,0.01343906552828151
ROI.03 [],0.008767088143203285,0.0060165202793662186,0.02681664898130194
ROI.04 [],0.00986353918798215,0.0033062519876954194,0.019782295151068406
ROI.05 [],0.017429928069904843,0.0044458903847581725,0.030767599224179362
ROI.06 [],0.009640826025680149,0.0039480599516579255,0.021485005880653926
ROI.07 [],0.011353925789728034,0.006810885675509628,0.03178658281625692
ROI.08 [],0.011689062734964244,0.0063867291841675855,0.030849250287467003
ROI.09 [],0.006884534134560149,0.0018127210264728465,0.01232269721397869
ROI.10 [],0.017677049161909,0.005777449703951559,0.035009398273763676
ROI.11 [],0.017738476175310908,0.01025261648964383,0.048496325644242395
ROI.12 [],0.008641617287407585,0.0034910238188922507,0.019114688744084337
ROI.13 [],0.009388733377689732,0.0032241932551332416,0.019061313143089457
ROI.14 [],0.004514725830473308,0.001995503730312126,0.010501237021409687
ROI.15 [],-0.20503217202066326,0.09759391086119762,0.0877495605629296
