ROI,mean0,sd0,thr
ROI.01 [],0.007887802303076785,0.002188306613049519,0.014452722142225342
ROI.03 [],0.00790791552454475,0.004078610772176567,0.02014374784107445
ROI.04 [],0.007726691935114938,0.0035820440939529534,0.0184728242169738
ROI.05 [],0.006250332951878927,0.00585846224805979,0.023825719696058296
ROI.06 [],0.006305056272587345,0.003999364207038219,0.018303148893702003
ROI.07 [],0.010441383099499938,0.0057243036495194365,0.027614294048058246
ROI.08 [],0.005830482027912343,0.005930375019361916,0.02362160708599809
ROI.09 [],0.004847838639007585,0.0031536910363343528,0.014308911748010644
ROI.10 [],0.008309557973346251,0.0073288585546607,0.030296133637328353
ROI.11 [],0.012934560831007485,0.009073084489453135,0.04015381429936689
ROI.12 [],0.005357007387556603,0.0037229402246666318,0.0165258280615565
ROI.13 [],0.009220237083524565,0.004167749222318485,0.02172348475048002
ROI.14 [],0.0037267166638089914,0.0021618125364063637,0.010212154273028082
ROI.15 [],-0.0836829935932279,0.034606408051905645,0.020136230562489033
