ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.04 [],150.778,20.77799999999999,130,150
ROI.09 [],52.282,22.281999999999996,30,50
ROI.09 [],79.284,49.284000000000006,30,50
ROI.09 [],110.788,30.787999999999997,80,100
ROI.09 [],129.778,49.77799999999999,80,100
ROI.09 [],149.776,19.77600000000001,130,150
ROI.10 [],55.778,25.778,30,50
ROI.10 [],79.284,49.284000000000006,30,50
ROI.10 [],123.287,43.287000000000006,80,100
ROI.10 [],156.786,26.786,130,150
