ROI,mean0,sd0,thr
ROI.01 [],0.004289605172438222,0.0015705096923260386,0.009001134249416337
ROI.03 [],0.005924536020624316,0.004230565427369709,0.018616232302733446
ROI.04 [],0.00951011975533949,0.0022140688992369232,0.01615232645305026
ROI.05 [],0.01714770141412802,0.003960376191287499,0.02902882998799052
ROI.06 [],0.006144888503591974,0.005578628687588555,0.02288077456635764
ROI.07 [],0.007402189257424875,0.006026743541782053,0.025482419882771036
ROI.08 [],0.009605755651598071,0.004964592204384294,0.02449953226475095
ROI.09 [],0.004628956999871604,0.0028575729209389983,0.0132016757626886
ROI.10 [],0.027674999158763976,0.006873746541360536,0.048296238782845585
ROI.11 [],0.020700576986189836,0.009041634405829101,0.04782548020367714
ROI.12 [],0.004305696379874016,0.0034946944857349744,0.01478977983707894
ROI.13 [],0.014145026033666236,0.002553934084283464,0.02180682828651663
ROI.15 [],-0.22901311497778887,0.20400517791694597,0.3830024187730491
ROI.14 [],0.005556513936440031,0.0055765010759740025,0.02228601716436204
ROI.16 [],0.004763505419377483,0.0035702974801490265,0.015474397859824563
ROI.17 [],0.0028145630931961227,0.0038071663063060064,0.014236062012114144
ROI.18 [],-0.014921009883536887,0.009648047252685843,0.01402313187452064
ROI.19 [],0.007339612971314711,0.004993601010260794,0.022320416002097093
ROI.20 [],0.004508350216484273,0.0029413509802918973,0.013332403157359965
