ROI,mean0,sd0,thr
ROI.01 [],0.13273082379731335,0.047919326061992375,0.3723274541072752
ROI.02 [],0.030160212341179736,0.017456239233186198,0.11744140850711074
ROI.04 [],0.03939623617216405,0.030074607320935257,0.18976927277684036
ROI.05 [],0.036488184915333885,0.023847991372095884,0.1557281417758133
ROI.03 [],0.08601441142763994,0.034119154456133324,0.25661018370830657
ROI.06 [],0.14677520226716423,0.07050118637919542,0.49928113416314135
ROI.07 [],0.44479898147125707,0.18565795008523883,1.3730887318974512
ROI.08 [],0.7624929472830124,0.28101717876649623,2.1675788411154935
ROI.09 [],0.02411290199845378,0.015833925209123675,0.10328252804407216
ROI.10 [],0.025940409884434114,0.015602468563634017,0.1039527527026042
ROI.11 [],0.03384514031729084,0.013982793015329628,0.10375910539393898
ROI.12 [],0.13019475488274218,0.038799132915552,0.3241904194605022
ROI.13 [],0.5224396182766805,0.302634418670639,2.0356117116298753
ROI.14 [],0.09245802907418864,0.03710090326390436,0.27796254539371046
