ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.E [],2,25.7825,25.7825,10.994499999999988,14.788000000000011,36.77699999999999
ROI.D [],3,16.113333333333333,10.786999999999999,13.595621116946276,2.777000000000001,34.775999999999996
ROI.09 [],1,14.276999999999987,14.276999999999987,0.0,14.276999999999987,14.276999999999987
ROI.10 [],4,22.031249999999993,18.5355,9.084445177747508,14.276999999999987,36.77699999999999
ROI.11 [],1,13.776999999999987,13.776999999999987,0.0,13.776999999999987,13.776999999999987
ROI.12 [],1,14.788000000000011,14.788000000000011,0.0,14.788000000000011,14.788000000000011
ROI.13 [],1,14.788000000000011,14.788000000000011,0.0,14.788000000000011,14.788000000000011
ROI.14 [],1,14.788000000000011,14.788000000000011,0.0,14.788000000000011,14.788000000000011
ROI.16 [],1,14.788000000000011,14.788000000000011,0.0,14.788000000000011,14.788000000000011
ROI.17 [],2,26.2825,26.2825,11.494499999999988,14.788000000000011,37.77699999999999
ROI.18 [],2,18.781499999999998,18.781499999999998,3.5025000000000013,15.278999999999996,22.284
ROI.19 [],2,19.280499999999993,19.280499999999993,3.503500000000006,15.776999999999987,22.784
ROI.20 [],1,15.278999999999996,15.278999999999996,0.0,15.278999999999996,15.278999999999996
ROI.21 [],1,13.776999999999987,13.776999999999987,0.0,13.776999999999987,13.776999999999987
ROI.22 [],2,23.026,23.026,11.749999999999996,11.276000000000003,34.775999999999996
